,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10177,29,9,2,1,0,525,1,0,0,16,0,228,2,-1,0,0,0
10178,53,1,1,1,0,0,1,0,0,7,8,407,2,-1,0,0,0
10179,55,10,1,2,0,457,1,0,2,5,6,61,3,-1,0,0,0
10180,48,1,1,0,0,1778,1,0,1,8,8,267,3,-1,0,0,0
10181,49,9,1,3,0,1355,1,0,2,18,6,300,3,-1,0,0,0
10182,31,9,2,2,0,244,0,0,0,25,1,170,4,-1,0,0,0
10183,50,1,1,1,0,325,1,0,0,17,0,150,1,-1,0,0,0
10184,40,7,0,1,0,131,1,0,0,14,8,102,3,-1,0,0,0
10185,33,1,1,1,0,312,1,0,2,4,6,151,2,-1,0,0,0
10186,60,5,1,2,0,2196,0,0,0,15,6,318,3,-1,0,0,0
10187,38,6,1,2,0,0,0,0,0,29,1,117,3,-1,0,0,0
10188,24,7,2,3,0,2022,0,0,0,23,0,159,4,-1,0,0,1
10189,45,1,1,1,0,-376,1,0,2,26,8,162,4,-1,0,0,0
10190,32,1,1,0,0,388,1,0,0,15,0,171,2,-1,0,0,0
10191,54,3,1,0,0,127,0,0,0,19,1,176,4,-1,0,0,0
10192,34,4,1,2,0,0,1,0,2,8,8,214,2,-1,0,0,0
10193,45,4,0,1,0,1144,1,0,0,16,0,129,1,-1,0,0,0
10194,33,4,2,1,0,219,1,0,0,18,8,19,4,-1,0,0,0
10195,33,1,1,0,0,149,1,0,0,14,8,21,2,-1,0,0,0
10196,43,1,1,1,0,1109,1,0,2,14,8,160,2,-1,0,0,0
10197,23,0,1,2,0,2,1,0,2,16,8,140,1,-1,0,0,0
10198,37,9,1,2,0,732,0,0,0,25,8,354,1,-1,0,0,0
10199,45,1,1,1,1,-605,1,0,1,8,5,208,5,-1,0,0,0
10200,44,9,0,1,0,2340,0,0,0,29,5,637,3,-1,0,0,0
10201,57,3,1,1,0,0,0,0,0,17,9,56,1,-1,0,0,0
10202,37,0,1,1,0,250,1,0,0,10,1,70,1,-1,0,0,0
10203,41,9,1,1,0,923,1,0,0,7,5,141,3,-1,0,0,0
10204,38,4,2,2,0,2357,1,0,0,21,5,184,1,-1,0,0,0
10205,33,1,1,2,0,22,1,0,2,27,8,375,1,-1,0,0,0
10206,45,5,1,0,0,1152,0,0,2,18,6,234,2,-1,0,0,0
10207,29,1,2,1,0,783,1,0,2,13,8,166,1,-1,0,0,0
10208,60,5,1,1,0,1141,0,1,0,8,5,211,2,-1,0,0,0
10209,54,9,1,1,0,433,0,0,0,29,4,89,2,-1,0,0,0
10210,54,5,2,0,0,767,0,0,2,9,6,42,2,-1,0,0,0
10211,54,3,1,0,0,182,0,0,0,25,1,284,4,-1,0,0,0
10212,44,6,0,2,0,2938,0,0,0,6,3,107,2,-1,0,0,0
10213,56,1,1,1,0,-382,1,0,2,15,8,278,4,-1,0,0,0
10214,32,1,2,1,0,574,1,0,0,15,8,51,4,-1,0,0,0
10215,33,9,2,1,0,810,1,0,2,27,8,133,1,-1,0,0,0
10216,34,7,1,1,0,0,1,0,0,21,0,95,1,-1,0,0,0
10217,38,2,1,1,0,2139,1,0,2,9,8,576,1,-1,0,0,0
10218,53,4,1,2,0,0,0,0,0,26,1,240,2,-1,0,0,0
10219,34,7,1,1,0,798,1,0,2,2,6,304,2,-1,0,0,0
10220,57,5,1,1,0,663,0,0,0,14,1,107,2,-1,0,0,0
10221,29,6,1,1,0,0,0,0,2,26,8,469,2,-1,0,0,0
10222,40,0,1,1,0,1380,1,0,2,19,8,127,1,-1,0,0,0
10223,43,4,1,0,0,62,1,0,0,18,5,96,3,-1,0,0,0
10224,51,1,1,0,0,1938,0,0,2,19,6,61,1,-1,0,0,0
10225,30,4,1,2,0,1165,1,1,0,14,1,80,2,-1,0,0,0
10226,35,10,1,1,0,759,0,0,0,19,9,556,3,-1,0,0,0
10227,50,4,0,1,0,535,0,0,0,6,1,102,2,-1,0,0,0
10228,59,0,1,1,0,2552,0,1,0,5,1,125,3,-1,0,0,0
10229,44,9,1,1,0,566,1,1,0,17,0,467,1,-1,0,0,0
10230,40,7,1,1,0,683,1,0,0,2,3,299,2,-1,0,0,0
10231,32,1,2,0,0,23,1,1,2,5,8,160,1,-1,0,0,0
10232,48,1,1,1,0,893,0,0,0,13,1,62,2,-1,0,0,0
10233,48,1,2,1,0,44,1,0,2,6,8,153,1,-1,0,0,0
10234,56,4,0,2,0,975,1,0,2,16,8,130,4,-1,0,0,0
10235,34,4,1,2,0,1870,1,0,0,3,6,68,1,-1,0,0,0
10236,45,3,0,0,0,221,0,0,2,12,6,93,1,-1,0,0,0
10237,46,1,1,3,0,0,0,0,1,29,1,162,2,-1,0,0,0
10238,51,1,0,1,0,104,0,0,0,9,5,71,1,-1,0,0,0
10239,34,4,2,2,0,1717,1,0,2,21,8,269,2,-1,0,0,0
10240,35,2,1,1,0,24,1,0,2,20,8,81,1,-1,0,0,0
10241,43,7,0,1,0,62,0,0,2,18,6,67,1,-1,0,0,0
10242,31,1,1,1,0,382,1,0,0,16,0,198,2,-1,0,0,0
10243,45,4,1,2,0,1447,1,1,0,7,5,461,2,-1,0,0,0
10244,42,4,1,0,0,470,1,0,2,12,8,221,1,-1,0,0,0
10245,31,4,2,1,0,1088,1,0,0,8,0,575,2,-1,0,0,1
10246,50,10,1,1,0,-13,1,0,2,14,8,554,1,-1,0,0,0
10247,31,1,2,0,0,-502,1,0,2,29,8,76,4,-1,0,0,0
10248,33,6,1,2,0,263,0,0,0,4,8,119,2,-1,0,0,0
10249,53,4,0,2,0,627,1,0,0,17,9,102,3,-1,0,0,0
10250,33,4,1,2,0,-139,0,0,0,8,5,290,1,-1,0,0,0
10251,31,9,1,1,0,2440,0,0,0,6,9,312,1,-1,0,0,0
10252,35,9,1,1,0,451,1,1,0,12,8,247,1,-1,0,0,0
10253,28,10,2,0,0,1374,0,0,0,23,0,203,4,-1,0,0,1
10254,30,4,2,2,0,685,0,0,0,5,1,299,2,-1,0,0,0
10255,59,5,1,0,0,-182,0,1,0,25,5,153,1,-1,0,0,0
10256,36,1,1,1,0,-173,1,0,0,18,8,197,3,-1,0,0,0
10257,56,10,1,0,0,107,1,0,0,19,9,149,1,-1,0,0,0
10258,35,1,1,1,0,325,0,0,2,12,8,592,2,-1,0,0,0
10259,25,9,1,2,0,914,1,0,0,12,8,185,2,-1,0,0,0
10260,34,7,0,1,0,202,1,0,2,15,8,318,1,-1,0,0,0
10261,34,1,0,0,0,0,1,0,0,15,8,206,5,-1,0,0,0
10262,41,7,1,1,0,-140,0,1,2,6,6,190,1,-1,0,0,0
10263,49,1,1,1,0,598,1,0,0,15,8,219,6,-1,0,0,0
10264,64,4,1,1,0,1646,0,0,0,12,1,68,3,-1,0,0,0
10265,27,6,1,1,0,-220,1,0,2,26,8,138,2,-1,0,0,0
10266,50,4,1,2,0,964,1,0,2,6,8,323,1,-1,0,0,0
10267,55,4,1,2,0,161,0,0,0,11,1,226,2,-1,0,0,0
10268,58,5,1,0,0,701,0,0,0,22,1,137,4,-1,0,0,0
10269,30,1,1,0,0,-68,1,0,0,25,5,394,2,-1,0,0,0
10270,32,9,2,1,0,930,1,0,2,21,8,122,1,-1,0,0,0
10271,46,9,0,1,0,-205,1,0,2,2,6,126,1,-1,0,0,0
10272,51,7,2,3,0,415,0,0,0,8,5,210,2,-1,0,0,0
10273,36,6,1,2,0,16,1,1,0,18,5,95,4,-1,0,0,0
10274,34,4,2,2,0,9,0,0,0,11,5,439,2,-1,0,0,0
10275,43,7,1,3,0,790,0,0,0,2,3,126,1,-1,0,0,0
10276,30,9,2,1,0,659,1,0,2,20,8,241,3,-1,0,0,0
10277,48,1,1,0,0,492,0,1,0,21,1,139,2,-1,0,0,0
10278,36,7,1,1,0,297,1,1,0,15,5,157,5,-1,0,0,0
10279,43,3,2,0,0,103,0,0,2,17,6,198,1,-1,0,0,0
10280,37,7,1,1,0,466,1,1,0,25,8,377,1,-1,0,0,1
10281,49,1,1,1,0,1264,0,0,0,8,1,140,3,-1,0,0,0
10282,36,9,1,1,0,644,0,0,2,4,5,133,1,-1,0,0,0
10283,40,4,1,2,0,700,1,0,0,21,1,88,6,-1,0,0,0
10284,23,7,1,1,0,0,1,1,2,26,8,90,5,-1,0,0,0
10285,41,1,0,0,0,664,0,1,0,15,5,955,5,-1,0,0,1
10286,44,6,0,1,0,8,0,0,0,26,5,423,4,-1,0,0,1
10287,30,0,2,1,0,915,1,0,2,27,0,370,1,-1,0,0,1
10288,30,4,2,2,0,4,0,0,0,27,1,51,3,-1,0,0,0
10289,59,3,0,0,1,0,0,1,0,25,5,1368,2,-1,0,0,0
10290,31,4,0,2,0,0,1,0,2,7,8,953,3,-1,0,0,0
10291,32,4,1,2,0,1196,1,0,0,11,5,508,1,-1,0,0,0
10292,51,9,1,1,0,371,1,1,0,21,10,287,1,-1,0,0,1
10293,36,10,2,2,0,1316,1,0,2,30,8,265,2,-1,0,0,0
10294,60,4,1,0,0,-70,1,0,0,13,8,65,2,-1,0,0,0
10295,43,1,1,0,0,8,0,0,1,7,5,245,5,-1,0,0,0
10296,46,1,1,0,0,881,1,0,2,9,8,126,2,-1,0,0,0
10297,31,1,2,0,0,1097,1,0,2,20,8,485,3,-1,0,0,0
10298,27,0,1,2,0,346,0,0,0,11,10,212,1,-1,0,0,1
10299,38,2,2,1,0,473,1,1,2,30,8,133,4,-1,0,0,0
10300,55,0,1,1,0,139,0,0,0,30,0,241,1,-1,0,0,1
10301,33,9,1,1,0,362,0,1,0,26,1,160,6,-1,0,0,0
10302,42,1,1,3,0,452,1,0,0,17,9,359,2,-1,0,0,0
10303,56,4,1,0,0,772,1,0,1,20,9,291,1,-1,0,0,0
10304,37,4,1,1,0,857,1,0,0,28,4,132,1,-1,0,0,0
10305,44,1,1,0,0,2467,1,0,2,15,8,36,1,-1,0,0,0
10306,27,4,1,2,0,159,1,0,0,25,5,295,2,-1,0,0,0
10307,23,1,2,0,0,145,1,0,2,4,6,1519,1,-1,0,0,0
10308,31,4,1,2,0,83,0,0,0,29,4,300,1,-1,0,0,0
10309,42,4,2,2,0,525,0,0,0,13,1,127,2,-1,0,0,0
10310,42,4,2,2,0,706,0,0,0,29,4,132,2,-1,0,0,0
10311,30,9,2,1,0,782,1,1,0,20,9,462,4,-1,0,0,0
10312,38,1,1,1,0,205,1,0,2,3,6,170,1,-1,0,0,0
10313,44,9,1,1,0,1319,0,0,0,4,6,77,2,-1,0,0,0
10314,47,7,1,1,0,1111,0,0,2,20,6,415,4,-1,0,0,0
10315,51,1,1,3,0,1432,0,0,0,9,5,388,1,-1,0,0,0
10316,30,0,1,1,0,350,0,1,0,9,5,171,5,-1,0,0,0
10317,42,4,1,2,0,255,1,1,2,3,6,238,2,-1,0,0,0
10318,40,7,1,1,0,-626,1,0,2,26,8,147,2,-1,0,0,0
10319,54,9,1,2,0,258,0,0,2,5,8,310,4,-1,0,0,0
10320,27,6,2,2,0,1,1,0,0,23,5,171,4,-1,0,0,0
10321,34,7,1,1,0,88,1,1,2,29,8,82,2,-1,0,0,0
10322,46,4,1,1,0,430,1,0,0,18,9,91,1,-1,0,0,0
10323,56,5,1,1,0,1678,1,0,2,15,8,79,1,-1,0,0,0
10324,52,7,1,1,0,1579,0,1,0,12,1,158,2,-1,0,0,0
10325,47,9,1,1,0,89,0,0,2,5,6,287,1,-1,0,0,0
10326,31,1,2,1,0,350,1,0,0,5,8,383,5,-1,0,0,0
10327,54,10,2,0,0,199,1,0,0,21,9,532,1,-1,0,0,0
10328,54,9,0,1,0,765,1,1,0,15,5,812,3,-1,0,0,0
10329,38,1,2,0,0,1583,1,0,0,15,8,386,1,-1,0,0,0
10330,30,0,2,2,0,-396,1,0,2,9,8,89,2,-1,0,0,0
10331,46,9,1,1,0,49,1,0,2,30,8,96,3,-1,0,0,0
10332,35,1,2,1,0,546,1,0,0,13,8,161,2,-1,0,0,0
10333,36,7,2,1,0,774,1,0,2,20,8,140,1,-1,0,0,0
10334,47,7,1,1,0,1549,1,0,2,14,8,95,6,-1,0,0,0
10335,31,9,1,1,0,7,0,0,1,6,1,116,6,-1,0,0,0
10336,42,4,1,1,0,1331,0,0,0,23,5,698,2,-1,0,0,0
10337,58,1,1,1,0,2592,1,0,2,25,6,249,1,-1,0,0,0
10338,28,10,2,1,0,16,0,0,0,12,1,119,4,-1,0,0,0
10339,43,9,1,2,0,1663,0,0,0,7,1,185,2,-1,0,0,0
10340,54,9,0,1,0,136,0,1,0,10,5,151,4,-1,0,0,0
10341,35,7,1,1,0,1279,1,0,2,16,6,114,5,-1,0,0,0
10342,49,4,2,2,0,493,0,0,0,23,0,191,1,-1,0,0,0
10343,54,1,1,0,0,1033,0,0,2,20,6,152,3,-1,0,0,0
10344,25,8,2,2,0,58,0,0,0,24,5,139,5,-1,0,0,1
10345,53,0,0,1,0,592,1,0,2,13,8,151,1,-1,0,0,0
10346,40,1,1,0,0,1136,1,0,2,21,8,86,1,-1,0,0,0
10347,45,2,1,2,0,1,0,0,0,19,9,401,1,-1,0,0,0
10348,46,0,2,1,0,1790,1,0,2,5,6,214,5,-1,0,0,0
10349,46,6,1,0,0,2747,0,0,0,21,9,162,2,-1,0,0,0
10350,56,4,1,2,0,363,0,0,0,2,3,49,1,-1,0,0,0
10351,46,1,1,0,0,2499,1,0,2,16,8,42,3,-1,0,0,0
10352,36,0,0,1,0,11,0,0,0,19,1,97,2,-1,0,0,0
10353,24,1,2,0,0,111,1,1,2,27,8,42,4,-1,0,0,0
10354,46,6,1,2,0,291,0,0,0,9,3,105,4,-1,0,0,0
10355,32,4,2,2,0,656,1,1,0,20,0,148,2,-1,0,0,0
10356,28,1,1,1,0,723,1,1,2,5,8,262,1,-1,0,0,0
10357,40,1,1,1,0,718,1,1,1,13,9,72,1,-1,0,0,0
10358,26,0,2,1,0,483,1,0,0,18,8,305,2,-1,0,0,0
10359,35,4,1,2,0,1383,0,0,0,12,1,143,2,-1,0,0,0
10360,46,4,1,2,0,716,1,1,0,17,9,106,1,-1,0,0,0
10361,55,9,1,3,0,1393,1,1,1,21,9,55,5,-1,0,0,0
10362,51,1,0,0,0,1927,0,1,0,16,5,322,4,-1,0,0,0
10363,55,4,0,1,0,698,1,1,0,6,3,25,1,-1,0,0,0
10364,59,5,1,0,0,413,1,1,0,9,3,109,5,-1,0,0,0
10365,52,11,1,1,0,142,0,0,0,25,1,112,6,-1,0,0,0
10366,52,1,2,1,0,510,1,0,2,4,6,324,1,-1,0,0,0
10367,34,1,1,1,1,1,1,0,0,9,5,394,1,-1,0,0,0
10368,27,7,2,1,0,683,1,0,2,9,8,44,3,-1,0,0,0
10369,30,1,1,1,0,791,1,1,0,22,5,137,2,-1,0,0,0
10370,41,0,0,1,0,-140,1,0,2,26,8,472,3,-1,0,0,0
10371,27,3,1,1,1,65,1,1,0,17,5,59,1,-1,0,0,0
10372,29,10,2,1,0,323,0,0,0,29,4,151,1,-1,0,0,0
10373,30,9,1,1,0,33,1,0,0,18,8,146,2,-1,0,0,0
10374,50,1,1,0,0,2212,1,0,2,15,8,116,1,-1,0,0,0
10375,47,1,1,1,0,2128,1,0,1,17,0,98,1,-1,0,0,0
10376,26,10,2,2,0,102,0,0,0,28,5,377,2,-1,0,0,0
10377,40,1,1,1,0,306,1,0,2,7,8,184,2,-1,0,0,0
10378,23,0,1,1,0,349,1,0,0,18,8,108,1,-1,0,0,0
10379,59,1,1,0,0,229,1,1,2,7,8,19,1,-1,0,0,0
10380,48,0,1,1,0,306,0,1,2,17,6,314,2,-1,0,0,0
10381,56,7,2,1,0,699,1,0,0,20,0,193,1,-1,0,0,0
10382,57,9,0,1,0,3043,0,0,0,14,1,707,2,-1,0,0,1
10383,57,0,1,3,0,596,0,0,0,29,4,90,1,-1,0,0,0
10384,65,3,1,0,0,715,0,0,0,11,7,323,1,-1,0,0,1
10385,34,0,1,1,0,148,1,0,0,11,8,160,2,-1,0,0,0
10386,35,8,0,2,0,100,0,0,0,21,9,50,1,-1,0,0,0
10387,32,0,1,1,0,684,1,0,0,14,8,607,3,-1,0,0,1
10388,47,2,0,2,0,0,0,0,2,5,6,124,1,-1,0,0,0
10389,43,1,0,0,0,42,0,0,2,13,8,188,1,-1,0,0,0
10390,39,0,1,1,0,1221,0,0,2,12,6,97,1,-1,0,0,0
10391,24,4,2,2,0,553,1,0,2,26,8,249,1,-1,0,0,0
10392,24,1,2,1,0,-438,1,0,2,27,8,410,1,-1,0,0,0
10393,55,1,0,1,0,-284,0,1,0,29,4,170,1,-1,0,0,0
10394,31,4,1,2,0,607,0,0,0,27,1,200,5,-1,0,0,0
10395,29,6,1,2,0,242,1,0,0,18,5,73,4,-1,0,0,0
10396,36,6,1,0,0,161,0,0,0,21,1,239,3,-1,0,0,0
10397,30,1,2,1,0,609,1,0,2,14,8,402,1,-1,0,0,0
10398,42,4,0,2,0,826,0,0,1,29,5,316,3,-1,0,0,0
10399,32,1,1,1,0,328,1,0,2,20,8,132,1,-1,0,0,0
10400,27,0,1,1,0,53,1,0,0,18,5,362,2,-1,0,0,0
10401,29,4,1,2,0,137,1,1,2,15,8,1088,2,-1,0,0,0
10402,38,1,1,0,0,178,1,0,2,20,8,245,1,-1,0,0,0
10403,34,4,1,2,0,651,0,0,0,20,1,160,4,-1,0,0,0
10404,52,1,1,0,0,10,0,0,0,6,1,588,3,-1,0,0,0
10405,39,1,1,1,0,1403,1,1,0,12,8,429,2,-1,0,0,0
10406,27,4,1,2,0,1918,0,0,0,9,3,61,1,-1,0,0,0
10407,26,10,2,2,0,77,0,0,0,26,0,175,1,-1,0,0,1
10408,31,7,1,1,0,655,0,1,0,9,3,190,6,-1,0,0,0
10409,50,7,1,1,0,-682,1,0,0,11,5,479,2,-1,0,0,0
10410,37,0,2,1,0,18,0,0,2,12,8,574,6,-1,0,0,0
10411,45,0,1,1,0,520,1,0,2,14,8,452,1,-1,0,0,0
10412,32,7,1,1,0,172,1,0,2,28,8,84,3,-1,0,0,0
10413,32,1,2,0,0,1137,1,1,0,6,8,274,1,-1,0,0,0
10414,50,9,0,1,0,148,1,0,0,17,0,413,2,-1,0,0,0
10415,32,9,1,1,0,2556,0,0,0,6,1,269,3,-1,0,0,0
10416,43,1,1,0,0,575,0,0,0,2,3,237,1,-1,0,0,0
10417,37,9,1,2,0,247,0,0,0,20,1,625,6,-1,0,0,1
10418,36,4,1,2,0,340,1,0,0,20,0,68,2,-1,0,0,0
10419,53,7,1,3,0,18,0,0,2,5,8,503,2,-1,0,0,0
10420,59,1,1,0,0,3302,0,0,1,15,0,85,2,-1,0,0,0
10421,36,10,1,1,0,923,0,0,2,27,11,6,1,-1,0,0,0
10422,29,0,2,1,0,719,0,0,0,30,0,76,1,-1,0,0,0
10423,41,9,1,1,0,0,0,1,0,23,5,107,1,-1,0,0,0
10424,47,7,1,1,0,137,0,0,2,12,6,112,1,-1,0,0,0
10425,46,4,2,2,0,0,0,0,0,22,1,686,2,-1,0,0,1
10426,36,4,1,2,0,1014,1,0,2,4,6,34,2,-1,0,0,0
10427,43,9,2,2,0,317,1,0,0,18,5,106,1,-1,0,0,0
10428,25,0,2,2,0,1420,0,0,0,8,0,124,2,-1,0,0,0
10429,40,4,1,2,0,342,1,0,0,13,8,133,4,-1,0,0,0
10430,38,9,2,2,0,-256,1,0,2,9,8,116,1,-1,0,0,0
10431,40,9,2,1,0,153,0,0,0,7,1,125,2,-1,0,0,0
10432,31,10,2,1,0,1214,0,0,0,4,3,974,1,-1,0,0,1
10433,47,9,1,0,0,145,1,0,2,7,8,157,6,-1,0,0,0
10434,57,9,0,1,0,164,0,0,2,9,6,139,2,-1,0,0,0
10435,48,0,1,0,0,3,1,0,2,27,8,148,4,-1,0,0,0
10436,35,4,2,2,0,945,1,0,0,24,5,188,1,-1,0,0,0
10437,50,1,1,1,0,616,1,0,0,6,1,439,6,-1,0,0,0
10438,43,2,1,1,0,1109,1,0,0,6,1,64,4,-1,0,0,0
10439,42,4,0,2,0,0,0,0,1,19,1,225,4,-1,0,0,0
10440,37,1,1,1,0,1114,1,1,0,6,8,133,1,-1,0,0,0
10441,55,10,0,1,0,79,1,0,0,17,5,418,2,-1,0,0,0
10442,51,1,1,0,0,21,0,0,2,26,8,153,1,-1,0,0,0
10443,28,1,2,1,0,3430,1,0,2,6,6,72,6,-1,0,0,0
10444,34,7,2,2,0,49,1,0,0,4,3,250,1,-1,0,0,0
10445,27,0,1,1,0,0,1,0,0,6,8,837,1,-1,0,0,1
10446,37,2,1,3,0,983,0,1,2,5,6,225,1,-1,0,0,0
10447,45,3,1,1,0,258,1,0,0,16,5,287,2,-1,0,0,0
10448,31,9,1,2,0,-502,1,1,2,26,8,523,2,-1,0,0,0
10449,38,0,0,1,0,485,1,0,0,2,3,252,1,-1,0,0,0
10450,45,1,1,1,0,3,0,1,1,30,5,154,2,-1,0,0,0
10451,36,4,1,2,0,1313,0,0,0,26,1,80,6,-1,0,0,0
10452,28,1,1,1,0,59,1,1,2,23,8,293,2,-1,0,0,0
10453,58,5,1,1,0,571,0,0,0,5,1,54,3,-1,0,0,0
10454,46,9,1,3,0,304,0,0,0,2,3,202,2,-1,0,0,0
10455,33,9,2,2,0,318,1,0,0,14,0,401,1,-1,0,0,0
10456,46,7,1,2,0,474,0,0,2,9,6,445,2,-1,0,0,0
10457,31,0,1,3,0,-295,1,0,2,15,8,311,3,-1,0,0,0
10458,47,4,1,2,0,649,1,0,0,27,7,78,2,-1,0,0,0
10459,27,0,2,1,0,456,0,0,0,13,8,104,1,-1,0,0,0
10460,54,7,1,1,0,158,1,0,2,19,8,198,1,-1,0,0,0
10461,45,1,1,0,0,147,1,0,2,3,6,478,2,-1,0,0,0
10462,32,0,1,2,0,653,0,0,0,2,6,84,1,-1,0,0,1
10463,43,4,1,2,0,182,0,0,0,28,4,152,1,-1,0,0,0
10464,30,4,2,2,0,344,0,0,0,8,1,179,3,-1,0,0,0
10465,31,9,1,2,1,859,1,0,2,3,6,138,2,-1,0,0,0
10466,59,5,0,2,0,439,0,1,0,8,5,136,1,-1,0,0,0
10467,51,4,2,2,0,2523,1,0,0,16,0,150,1,-1,0,0,0
10468,37,9,1,1,0,0,1,0,2,23,8,412,6,-1,0,0,0
10469,20,8,2,1,0,1819,0,0,0,9,0,245,3,-1,0,0,1
10470,45,4,1,1,0,0,1,1,0,28,4,625,1,-1,0,0,0
10471,39,3,1,0,0,34,1,0,0,14,5,377,3,-1,0,0,0
10472,49,9,0,1,0,30,0,1,0,15,5,439,2,-1,0,0,0
10473,52,1,1,1,0,185,1,0,2,2,6,124,3,-1,0,0,0
10474,31,9,2,2,0,336,0,0,0,22,1,661,1,-1,0,0,0
10475,30,0,2,1,0,222,1,0,0,7,8,455,1,-1,0,0,0
10476,29,7,0,1,0,330,1,0,2,12,8,88,2,-1,0,0,0
10477,38,1,1,1,0,171,1,1,2,20,8,172,1,-1,0,0,0
10478,43,1,1,0,0,-41,0,0,2,20,6,8,3,-1,0,0,0
10479,31,9,2,1,0,87,1,0,2,19,8,259,3,-1,0,0,0
10480,59,0,1,1,0,2343,1,0,2,5,8,1042,1,-1,0,0,1
10481,28,7,2,1,0,-427,1,1,2,21,8,965,2,-1,0,0,0
10482,26,2,1,1,0,-306,0,1,0,8,5,342,1,-1,0,0,0
10483,31,10,0,2,0,256,1,0,0,16,5,873,2,-1,0,0,1
10484,30,4,2,2,0,365,1,0,0,13,8,76,3,-1,0,0,0
10485,49,4,1,2,0,0,0,0,0,19,9,209,3,-1,0,0,0
10486,50,7,0,1,0,330,1,1,0,18,9,281,1,-1,0,0,0
10487,34,4,1,2,0,0,0,0,0,6,1,139,2,-1,0,0,0
10488,32,1,1,1,0,320,1,1,0,3,3,22,4,-1,0,0,0
10489,56,9,1,1,0,1199,1,1,0,29,5,336,2,-1,0,0,0
10490,30,7,0,1,0,436,1,0,0,17,6,1720,1,-1,0,0,1
10491,36,1,2,0,0,2176,1,0,2,28,8,52,2,-1,0,0,0
10492,40,9,1,1,0,-378,1,0,2,28,8,261,2,-1,0,0,0
10493,43,9,1,1,0,253,0,0,0,21,1,111,5,-1,0,0,0
10494,36,4,1,1,0,0,0,0,0,20,9,80,1,-1,0,0,0
10495,43,0,1,1,0,429,1,0,2,27,8,222,4,-1,0,0,0
10496,22,7,2,1,0,344,1,0,0,18,8,347,1,-1,0,0,1
10497,38,9,2,1,0,-591,1,0,2,23,8,71,1,-1,0,0,0
10498,37,1,1,0,0,20,0,1,1,15,5,469,4,-1,0,0,0
10499,31,7,2,1,0,24,0,0,0,18,5,135,2,-1,0,0,0
10500,36,1,1,1,0,349,1,0,0,20,0,365,1,-1,0,0,0
10501,29,7,0,1,0,31,1,0,2,5,8,194,1,-1,0,0,0
10502,40,6,2,2,0,2893,0,0,0,2,6,76,3,-1,0,0,0
10503,44,6,1,1,0,0,1,0,0,20,9,40,3,-1,0,0,0
10504,29,1,1,1,0,832,1,0,2,16,8,228,2,-1,0,0,0
10505,53,0,1,1,0,1373,0,0,0,5,1,78,2,-1,0,0,0
10506,28,1,2,1,0,1232,1,0,2,4,6,201,2,-1,0,0,0
10507,55,9,1,2,0,647,1,0,0,21,5,150,4,-1,0,0,0
10508,32,0,2,2,0,497,1,0,0,13,1,132,4,-1,0,0,0
10509,49,4,1,2,0,-151,1,0,2,29,8,119,2,-1,0,0,0
10510,47,4,2,2,0,585,1,0,0,2,3,100,1,-1,0,0,0
10511,57,9,2,1,0,806,1,0,2,29,8,77,1,-1,0,0,0
10512,30,4,2,2,0,376,1,0,0,21,9,710,1,-1,0,0,1
10513,42,0,1,1,0,2918,1,0,2,15,8,349,2,-1,0,0,0
10514,41,1,1,0,0,-52,1,0,2,8,8,120,5,-1,0,0,0
10515,47,7,1,1,0,759,1,0,2,19,6,30,2,-1,0,0,0
10516,50,1,1,0,0,71,1,0,2,6,8,678,1,-1,0,0,0
10517,45,0,1,1,0,358,1,0,0,13,8,134,2,-1,0,0,0
10518,46,0,1,1,0,2148,0,0,0,8,1,176,4,-1,0,0,0
10519,44,3,1,2,0,460,0,0,2,17,6,491,1,-1,0,0,0
10520,42,9,0,1,0,19,0,0,0,20,1,875,4,-1,0,0,1
10521,43,0,1,0,0,392,1,1,0,11,5,87,2,-1,0,0,0
10522,42,9,1,1,0,89,1,0,0,5,8,159,1,-1,0,0,0
10523,59,5,1,1,0,0,1,0,0,30,5,73,4,-1,0,0,0
10524,36,4,1,2,0,369,0,0,0,8,1,75,2,-1,0,0,0
10525,58,3,1,1,0,196,0,1,0,27,8,110,3,-1,0,0,0
10526,28,9,2,1,0,100,1,0,0,13,8,70,5,-1,0,0,0
10527,30,4,2,2,0,73,0,0,0,25,1,114,6,-1,0,0,0
10528,35,9,1,1,0,2789,1,0,0,2,6,88,1,-1,0,0,0
10529,55,5,1,0,0,0,1,1,0,13,1,201,2,-1,0,0,0
10530,36,1,1,1,0,513,1,0,2,16,8,427,3,-1,0,0,0
10531,50,4,0,1,0,1716,1,0,2,6,8,82,1,-1,0,0,0
10532,48,1,1,1,0,101,0,0,0,14,5,549,3,-1,0,0,0
10533,33,9,1,1,0,2376,0,0,0,7,1,278,3,-1,0,0,0
10534,57,7,0,0,0,818,0,0,0,28,4,208,1,-1,0,0,0
10535,41,9,1,1,0,112,1,0,0,18,9,55,1,-1,0,0,0
10536,43,0,2,1,0,275,1,0,2,12,8,457,4,-1,0,0,0
10537,29,9,2,2,0,-229,1,0,0,21,5,416,4,-1,0,0,0
10538,36,4,0,2,0,1406,1,0,0,18,1,266,4,-1,0,0,0
10539,53,5,0,0,0,1126,0,0,2,20,6,92,3,-1,0,0,0
10540,32,9,1,2,0,-1053,1,0,0,21,5,357,3,-1,0,0,0
